"Inw","Industry Name","Industry Colour","Regional Office","Inw Dt","Inw Type","Inw Status","Insp ID","Grt Dt","Consent No","Uploaded Doc","Validity","e_outwardval"
"109268","24349-Amarnath Industries,Balepuni Village, Bantwal","Orange","MNG","06/05/21","CfO-Renewal","Granted","177750","28/05/21","AW-325117","AW-325117","30/09/29","41198--28/05/2021"
"104506","88011-Abharan Motors Pvt Ltd","Orange","UDP","24/05/21","CfO-Fresh","Granted","177867","28/05/21","AW-325116","AW-325116","30/09/28","41197--28/05/2021"
"112714","103532-Nanda Pipes","Green","UDP","17/05/21","CfE-Fresh","Granted","177815","27/05/21","CTE-117003","CTE-117003","16/05/26","41196--27/05/2021"
"108737","33732-P C Process Pvt Ltd","Red","B11","01/03/21","CfO-Expand","Granted","176437","27/05/21","AW-325115","AW-325115","30/06/22","41195--27/05/2021"
"110535","102421-Lowry Memorial College Group Of Institutions","Red","B10","06/04/21","CfE-Fresh","Granted","177202","27/05/21","CTE-325114","CTE-325114","26/05/26","41194--27/05/2021"
"104356","87975-Mrpl Marketing Terminal At Devangonthi Bengaluru","Red","BR1","17/12/20","CfE-Fresh","Granted","175246","27/05/21","CTE-325113","CTE-325113","26/05/26","41193--27/05/2021"
"110751","10351-Indian Oil Corporation Limited","Red","BE1","17/03/21","CfE-Expand","Granted","176699","27/05/21","CTE-325112","CTE-325112","30/06/21","41192--27/05/2021"
"108960","24131-Karnataka Silk Industrires Corporation Ltd.,","Red","MY2","23/03/21","CfO-Expand","Granted","176975","27/05/21","A-325111","A-325111","30/06/21","41191--27/05/2021"
"78164","75845-Gopalan Foundation ( Gopalan International School )","Red","B10","05/03/21","CfE-Expand","Granted","176521","27/05/21","CTE-325110","CTE-325110","26/05/26","41190--27/05/2021"
"109041","18909-Bharat Petroleum Corporation Ltd.,","Red","MY1","27/01/21","CfO-Expand","Granted","176491","27/05/21","AW-325109","AW-325109","30/06/21","41189--27/05/2021"
"106129","11248-Exedy Clutch India Private Limited","Red","KLR","30/01/21","CfO-Expand","Granted","175944","27/05/21","AW-325107","AW-325107","30/06/21","41187--27/05/2021"
"111557","103016-Kore Chemical Industries","Red","BDR","12/04/21","CfE-Fresh","Granted","177317","27/05/21","CTE-325106","CTE-325106","26/05/26","41186--27/05/2021"
"103009","16941-Ms. Gem Paints Private Limited, Unit _V","Red","BR3","16/12/20","HWM-Renewal","Granted","174890","27/05/21","325105","325105","30/06/22","41185--27/05/2021"
"110126","102133-Mahatma Gandhi Vidya Peetha Trust Bm Kaval","Red","B09","15/03/21","CfO-Fresh","Granted","176665","27/05/21","AW-325104","AW-325104","30/06/25","41184--27/05/2021"
"112425","99218-Mean Well India Electronics Private Limited","Green","B11","27/05/21","CfO-Fresh","Granted","177894","27/05/21","AW-117002","AW-117002","31/12/35","41183--27/05/2021"
"109466","101736-Rajiv Gandhi Housing Corporation Ltd Residential Project Nelaguli Site Two","Red","B09","15/03/21","CfE-Fresh","Granted","176662","27/05/21","CTE-325103","CTE-325103","26/05/26","41182--27/05/2021"
"106135","10474-Chettinad Cement Corporation Private Limited","Red","GUL","30/11/20","HWM-Amendment","Granted","174548","27/05/21","325102","325102","30/06/24","41181--27/05/2021"
"108447","76663-Superintendent Of Police (Construction Of Police Quarters)","Red","DVG","09/02/21","CfO-Fresh","Granted","176128","27/05/21","AW-325101","AW-325101","30/06/25","41180--27/05/2021"
"99234","40144-Bangalore Water Supply And Sewerage Board- 35 MLD STP","Red","B07","25/02/21","CfE-Fresh","Granted","176364","27/05/21","CTE-325100","CTE-325100","26/05/26","41179--27/05/2021"
"107874","100647-Bangalore Water Supply And Sewage Board -5 MLD STP","Red","B07","25/02/21","CfE-Fresh","Granted","176363","27/05/21","CTE-325098","CTE-325098","26/05/26","41177--27/05/2021"
"113328","103817-Sevasadan Health Plus","Orange","BE2","25/05/21","CfE-Fresh","Granted","177872","27/05/21","CTE-325099","CTE-325099","24/05/26","41178--27/05/2021"
"112720","31479-Keerthana Enterprises","Orange","B06","18/05/21","CfO-Renewal","Granted","177818","27/05/21","W-325097","W-325097","30/09/31","41176--27/05/2021"
"112170","82361-M\s. Samrudhi Enterprises","Orange","B08","19/05/21","CfO-Fresh","Granted","177839","27/05/21","AW-325096","AW-325096","30/09/30","41175--27/05/2021"
"109142","101483-Chris Land Holdings","Orange","B08","21/05/21","CfE-Fresh","Granted","177855","27/05/21","CTE-325095","CTE-325095","20/05/26","41174--27/05/2021"
"113177","103750-Shri Ramalingeshwar Stone Crusher","Orange","BE1","18/05/21","CfO-Fresh","Granted","177831","27/05/21","AW-325094","AW-325094","30/09/21","41173--27/05/2021"
"112120","10534-Polyhydron Systems Pvt Ltd","Orange","BE1","07/05/21","HWM-Renewal","Granted","177758","27/05/21","325092","325092","30/09/25","41171--27/05/2021"
"111545","10378-Shanti Foumach Pvt Ltd","Orange","BE1","04/05/21","HWM-Renewal","Granted","177716","27/05/21","325091","325091","30/09/25","41170--27/05/2021"
"112770","82715-Shreya Stone Crusher","Orange","BE1","18/05/21","CfO-Renewal","Granted","177833","27/05/21","AW-325090","AW-325090","30/09/30","41169--27/05/2021"
"110689","79774-Dr. Ravi B. Patil","Orange","BE1","30/04/21","CfO-Fresh","Granted","177679","27/05/21","AW-325089","AW-325089","30/09/22","41168--27/05/2021"
"110027","11656-Jinabakul Forge Pvt Ltd Unit Iv","Orange","BE1","16/04/21","HWM-Renewal","Granted","177370","27/05/21","325088","325088","30/09/25","41167--27/05/2021"
"110662","102485-Shubh Enterprises","Orange","B10","23/04/21","CfE-Fresh","Granted","177555","27/05/21","CTE-325087","CTE-325087","22/04/26","41166--27/05/2021"
"112080","103202-Sana Enterprises","Orange","BR1","07/04/21","CfO-Fresh","Granted","177804","27/05/21","W-325086","W-325086","30/09/30","41165--27/05/2021"
"104660","84193-N.B. Gokul Stone Crusher (Belagali Basaveshwar S.C)","Orange","DHW","15/12/20","CfO-Re Apply","Granted","177859","27/05/21","AW-325085","AW-325085","30/09/29","41164--27/05/2021"
"103346","40775-Karnataka Agrochemicals (P) Ltd","Red","BR1","01/12/20","HWM-Renewal","Granted","174801","27/05/21","325084","325084","30/06/23","41163--27/05/2021"
"106978","84719-Channabasaveshwara Stone Crushing Industry (B.C. Hiremath)","Orange","DHW","01/12/20","CfO-Fresh","Granted","177858","27/05/21","AW-325083","AW-325083","30/09/29","41162--27/05/2021"
"111808","103130-Jayamma And Others","Green","B10","30/04/21","CfE-Fresh","Granted","177687","27/05/21","CTE-325082","CTE-325082","29/04/26","41161--27/05/2021"
"111689","103074-Kvg Builders And Developers","Orange","B10","30/04/21","CfE-Fresh","Granted","177688","27/05/21","CTE-325081","CTE-325081","29/04/26","41160--27/05/2021"
"111820","103138-Sapthagiri Shelters","Orange","B10","30/04/21","CfE-Fresh","Granted","177690","27/05/21","CTE-325079","CTE-325079","29/04/26","41158--27/05/2021"
"113129","103671-P V Builders Deck Pvt Ltd","Green","B07","27/05/21","CfE-Fresh","Granted","177891","27/05/21","CTE-117001","CTE-117001","26/05/26","41157--27/05/2021"
"112930","100398-Sree Constructions Pvt Ltd","Green","RMN","26/05/21","CfO-Fresh","Granted","177887","26/05/21","AW-116999","AW-116999","31/12/35","41155--26/05/2021"
"109187","101475-Modern Asset","Red","B08","06/03/21","CfO-Fresh","Granted","176544","26/05/21","AW-325078","AW-325078","30/06/25","41154--26/05/2021"
